# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2594       7.624449943998e-12       3.844507504450e-13      -6.500932771414e-13       0.000000000000e+00       1.064171848912e-16       2.903957426289e-17      -2.742767730509e-18 
 2595       7.622794024826e-12       3.830065641795e-13      -6.532928164629e-13       0.000000000000e+00       1.062192033874e-16       2.899243922762e-17      -2.716002194013e-18 
 2596       7.621319302004e-12       3.815343391685e-13      -6.564022628799e-13       0.000000000000e+00       1.060216313040e-16       2.894418509539e-17      -2.688557076254e-18 
 2597       7.620018522960e-12       3.800345400820e-13      -6.594201720778e-13       0.000000000000e+00       1.058244676293e-16       2.889483854158e-17      -2.660477013681e-18 
 2598       7.618884411786e-12       3.785076331624e-13      -6.623450957896e-13       0.000000000000e+00       1.056277113449e-16       2.884442632940e-17      -2.631806783719e-18 
 2599       7.617909669212e-12       3.769540862259e-13      -6.651755817924e-13       0.000000000000e+00       1.054313614257e-16       2.879297530994e-17      -2.602591304905e-18 
 2600       7.617086972583e-12       3.753743686639e-13      -6.679101739040e-13       0.000000000000e+00       1.052354168400e-16       2.874051242228e-17      -2.572875637026e-18 
 2601       7.616408975839e-12       3.737689514445e-13      -6.705474119786e-13       0.000000000000e+00       1.050398765493e-16       2.868706469360e-17      -2.542704981258e-18 
 2602       7.615868309491e-12       3.721383071145e-13      -6.730858319038e-13       0.000000000000e+00       1.048447395087e-16       2.863265923919e-17      -2.512124680296e-18 
 2603       7.615457580597e-12       3.704829098005e-13      -6.755239655969e-13       0.000000000000e+00       1.046500046661e-16       2.857732326263e-17      -2.481180218497e-18 
 2604       7.615169372740e-12       3.688032352106e-13      -6.778603410008e-13       0.000000000000e+00       1.044556709631e-16       2.852108405579e-17      -2.449917222017e-18 
 2605       7.614996246006e-12       3.670997606362e-13      -6.800934820807e-13       0.000000000000e+00       1.042617373344e-16       2.846396899900e-17      -2.418381458942e-18 
 2606       7.614930736960e-12       3.653729649530e-13      -6.822219088206e-13       0.000000000000e+00       1.040682027079e-16       2.840600556105e-17      -2.386618839431e-18 
 2607       7.614965358624e-12       3.636233286233e-13      -6.842441372192e-13       0.000000000000e+00       1.038750660050e-16       2.834722129935e-17      -2.354675415847e-18 
 2608       7.615092600454e-12       3.618513336967e-13      -6.861586792868e-13       0.000000000000e+00       1.036823261400e-16       2.828764385998e-17      -2.322597382901e-18 
 2609       7.615304928317e-12       3.600574638124e-13      -6.879640430411e-13       0.000000000000e+00       1.034899820208e-16       2.822730097777e-17      -2.290431077779e-18 
 2610       7.615594784469e-12       3.582422042005e-13      -6.896587325040e-13       0.000000000000e+00       1.032980325483e-16       2.816622047641e-17      -2.258222980290e-18 
 2611       7.615954820214e-12       3.564060650956e-13      -6.912415508954e-13       0.000000000000e+00       1.031064766741e-16       2.810443049217e-17      -2.226015865800e-18 
 2612       7.616378595363e-12       3.545496521181e-13      -6.927125120795e-13       0.000000000000e+00       1.029153135725e-16       2.804196014627e-17      -2.193837240220e-18 
 2613       7.616859882650e-12       3.526735962912e-13      -6.940719342233e-13       0.000000000000e+00       1.027245424697e-16       2.797883887645e-17      -2.161710840434e-18 
 2614       7.617392435392e-12       3.507785306658e-13      -6.953201370643e-13       0.000000000000e+00       1.025341625857e-16       2.791509621377e-17      -2.129660475667e-18 
 2615       7.617969987468e-12       3.488650903233e-13      -6.964574419129e-13       0.000000000000e+00       1.023441731350e-16       2.785076178269e-17      -2.097710027560e-18 
 2616       7.618586253300e-12       3.469339123766e-13      -6.974841716534e-13       0.000000000000e+00       1.021545733264e-16       2.778586530116e-17      -2.065883450233e-18 
 2617       7.619234927834e-12       3.449856359729e-13      -6.984006507463e-13       0.000000000000e+00       1.019653623628e-16       2.772043658070e-17      -2.034204770357e-18 
 2618       7.619909686521e-12       3.430209022952e-13      -6.992072052295e-13       0.000000000000e+00       1.017765394415e-16       2.765450552652e-17      -2.002698087225e-18 
 2619       7.620604185302e-12       3.410403545646e-13      -6.999041627205e-13       0.000000000000e+00       1.015881037537e-16       2.758810213757e-17      -1.971387572816e-18 
 2620       7.621312060584e-12       3.390446380417e-13      -7.004918524176e-13       0.000000000000e+00       1.014000544853e-16       2.752125650666e-17      -1.940297471869e-18 
 2621       7.622026929224e-12       3.370344000294e-13      -7.009706051019e-13       0.000000000000e+00       1.012123908159e-16       2.745399882055e-17      -1.909452101950e-18 
 2622       7.622742388512e-12       3.350102898742e-13      -7.013407531388e-13       0.000000000000e+00       1.010251119196e-16       2.738635936002e-17      -1.878875853520e-18 
 2623       7.623452016147e-12       3.329729589683e-13      -7.016026304798e-13       0.000000000000e+00       1.008382169648e-16       2.731836849998e-17      -1.848593190004e-18 
 2624       7.624149370225e-12       3.309230607519e-13      -7.017565726645e-13       0.000000000000e+00       1.006517051139e-16       2.725005670955e-17      -1.818628647865e-18 
 2625       7.624827989216e-12       3.288612507146e-13      -7.018029168215e-13       0.000000000000e+00       1.004655755234e-16       2.718145455214e-17      -1.789006836665e-18 
 2626       7.625481391945e-12       3.267881863980e-13      -7.017420016710e-13       0.000000000000e+00       1.002798273442e-16       2.711259268556e-17      -1.759752439140e-18 
 2627       7.626103077576e-12       3.247045273972e-13      -7.015741675257e-13       0.000000000000e+00       1.000944597213e-16       2.704350186212e-17      -1.730890211269e-18 
 2628       7.626686525593e-12       3.226109353629e-13      -7.012997562932e-13       0.000000000000e+00       9.990947179374e-17       2.697421292868e-17      -1.702444982338e-18 
 2629       7.627225195777e-12       3.205080740036e-13      -7.009191114772e-13       0.000000000000e+00       9.972486269493e-17       2.690475682677e-17      -1.674441655015e-18 
 2630       7.627712528193e-12       3.183966090870e-13      -7.004325781792e-13       0.000000000000e+00       9.954063155229e-17       2.683516459268e-17      -1.646905205415e-18 
 2631       7.628141943168e-12       3.162772084428e-13      -6.998405031007e-13       0.000000000000e+00       9.935677748742e-17       2.676546735753e-17      -1.619860683172e-18 
 2632       7.628506841274e-12       3.141505419638e-13      -6.991432345442e-13       0.000000000000e+00       9.917329961604e-17       2.669569634738e-17      -1.593333211505e-18 
 2633       7.628800603309e-12       3.120172816085e-13      -6.983411224154e-13       0.000000000000e+00       9.899019704803e-17       2.662588288332e-17      -1.567347987290e-18 
 2634       7.629016590275e-12       3.098781014027e-13      -6.974345182247e-13       0.000000000000e+00       9.880746888737e-17       2.655605838154e-17      -1.541930281127e-18 
 2635       7.629148143365e-12       3.077336774418e-13      -6.964237750889e-13       0.000000000000e+00       9.862511423217e-17       2.648625435345e-17      -1.517105437408e-18 
 2636       7.629188583940e-12       3.055846878924e-13      -6.953092477329e-13       0.000000000000e+00       9.844313217466e-17       2.641650240575e-17      -1.492898874392e-18 
 2637       7.629131213512e-12       3.034318129944e-13      -6.940912924915e-13       0.000000000000e+00       9.826152180115e-17       2.634683424051e-17      -1.469336084266e-18 
 2638       7.628969313725e-12       3.012757350633e-13      -6.927702673109e-13       0.000000000000e+00       9.808028219206e-17       2.627728165528e-17      -1.446442633220e-18 
 2639       7.628696146337e-12       2.991171384915e-13      -6.913465317504e-13       0.000000000000e+00       9.789941242189e-17       2.620787654320e-17      -1.424244161513e-18 
 2640       7.628304953200e-12       2.969567097510e-13      -6.898204469845e-13       0.000000000000e+00       9.771891155926e-17       2.613865089303e-17      -1.402766383543e-18 
 2641       7.627788956242e-12       2.947951373948e-13      -6.881923758039e-13       0.000000000000e+00       9.753877866681e-17       2.606963678930e-17      -1.382035087917e-18 
 2642       7.627141357448e-12       2.926331120592e-13      -6.864626826178e-13       0.000000000000e+00       9.735901280129e-17       2.600086641235e-17      -1.362076137518e-18 
 2643       7.626355338843e-12       2.904713264656e-13      -6.846317334553e-13       0.000000000000e+00       9.717961301350e-17       2.593237203847e-17      -1.342915469576e-18 
 2644       7.625424062470e-12       2.883104754224e-13      -6.826998959673e-13       0.000000000000e+00       9.700057834830e-17       2.586418603996e-17      -1.324579095736e-18 
 2645       7.624340670375e-12       2.861512558274e-13      -6.806675394278e-13       0.000000000000e+00       9.682190784460e-17       2.579634088522e-17      -1.307093102127e-18 
 2646       7.623098284585e-12       2.839943666691e-13      -6.785350347360e-13       0.000000000000e+00       9.664360053534e-17       2.572886913885e-17      -1.290483649432e-18 
 2647       7.621690007091e-12       2.818405090295e-13      -6.763027544178e-13       0.000000000000e+00       9.646565544750e-17       2.566180346172e-17      -1.274776972955e-18 
 2648       7.620108919831e-12       2.796903860850e-13      -6.739710726275e-13       0.000000000000e+00       9.628807160212e-17       2.559517661111e-17      -1.259999382693e-18 
 2649       7.618348084667e-12       2.775447031095e-13      -6.715403651497e-13       0.000000000000e+00       9.611084801421e-17       2.552902144074e-17      -1.246177263402e-18 
 2650       7.616401287951e-12       2.754041263460e-13      -6.690111993856e-13       0.000000000000e+00       9.593398374353e-17       2.546336355283e-17      -1.233321778167e-18 
 2651       7.614265278742e-12       2.732691593723e-13      -6.663849054562e-13       0.000000000000e+00       9.575747804700e-17       2.539819920961e-17      -1.221382886600e-18 
 2652       7.611937542918e-12       2.711402660563e-13      -6.636630082590e-13       0.000000000000e+00       9.558133022704e-17       2.533351729994e-17      -1.210295072681e-18 
 2653       7.609415559715e-12       2.690179116248e-13      -6.608470377738e-13       0.000000000000e+00       9.540553958103e-17       2.526930667622e-17      -1.199992617993e-18 
 2654       7.606696801716e-12       2.669025626647e-13      -6.579385290681e-13       0.000000000000e+00       9.523010540123e-17       2.520555615438e-17      -1.190409601527e-18 
 2655       7.603778734852e-12       2.647946871243e-13      -6.549390223022e-13       0.000000000000e+00       9.505502697482e-17       2.514225451380e-17      -1.181479899494e-18 
 2656       7.600658818390e-12       2.626947543146e-13      -6.518500627336e-13       0.000000000000e+00       9.488030358386e-17       2.507939049736e-17      -1.173137185129e-18 
 2657       7.597334504930e-12       2.606032349104e-13      -6.486732007223e-13       0.000000000000e+00       9.470593450533e-17       2.501695281132e-17      -1.165314928501e-18 
 2658       7.593803240399e-12       2.585206009520e-13      -6.454099917358e-13       0.000000000000e+00       9.453191901107e-17       2.495493012533e-17      -1.157946396320e-18 
 2659       7.590062464043e-12       2.564473258459e-13      -6.420619963538e-13       0.000000000000e+00       9.435825636779e-17       2.489331107237e-17      -1.150964651744e-18 
 2660       7.586109608424e-12       2.543838843664e-13      -6.386307802731e-13       0.000000000000e+00       9.418494583710e-17       2.483208424874e-17      -1.144302554188e-18 
 2661       7.581942099412e-12       2.523307526568e-13      -6.351179143131e-13       0.000000000000e+00       9.401198667547e-17       2.477123821401e-17      -1.137892759132e-18 
 2662       7.577557356178e-12       2.502884082307e-13      -6.315249744200e-13       0.000000000000e+00       9.383937813422e-17       2.471076149098e-17      -1.131667717928e-18 
 2663       7.572952791192e-12       2.482573299731e-13      -6.278535416722e-13       0.000000000000e+00       9.366711945954e-17       2.465064256566e-17      -1.125559677605e-18 
 2664       7.568125810213e-12       2.462379981421e-13      -6.241052022850e-13       0.000000000000e+00       9.349520989245e-17       2.459086988722e-17      -1.119500680685e-18 
 2665       7.563073812285e-12       2.442308943694e-13      -6.202815476156e-13       0.000000000000e+00       9.332364866883e-17       2.453143186796e-17      -1.113422564980e-18 
 2666       7.557794189730e-12       2.422365016625e-13      -6.163841741684e-13       0.000000000000e+00       9.315243501940e-17       2.447231688327e-17      -1.107256963409e-18 
 2667       7.552284328144e-12       2.402553044052e-13      -6.124146835993e-13       0.000000000000e+00       9.298156816969e-17       2.441351327163e-17      -1.100935303800e-18 
 2668       7.546541606389e-12       2.382877883591e-13      -6.083746827211e-13       0.000000000000e+00       9.281104734008e-17       2.435500933449e-17      -1.094388808700e-18 
 2669       7.540563396586e-12       2.363344406652e-13      -6.042657835083e-13       0.000000000000e+00       9.264087174575e-17       2.429679333635e-17      -1.087548495183e-18 
 2670       7.534347064114e-12       2.343957498448e-13      -6.000896031019e-13       0.000000000000e+00       9.247104059672e-17       2.423885350462e-17      -1.080345174657e-18 
 2671       7.527889967599e-12       2.324722058006e-13      -5.958477638146e-13       0.000000000000e+00       9.230155309779e-17       2.418117802964e-17      -1.072709452671e-18 
 2672       7.521189458909e-12       2.305642998186e-13      -5.915418931357e-13       0.000000000000e+00       9.213240844857e-17       2.412375506465e-17      -1.064571728725e-18 
 2673       7.514242883150e-12       2.286725245687e-13      -5.871736237358e-13       0.000000000000e+00       9.196360584348e-17       2.406657272571e-17      -1.055862196076e-18 
 2674       7.507047578658e-12       2.267973741065e-13      -5.827445934718e-13       0.000000000000e+00       9.179514447171e-17       2.400961909172e-17      -1.046510841547e-18 
 2675       7.499600876996e-12       2.249393438740e-13      -5.782564453923e-13       0.000000000000e+00       9.162702351724e-17       2.395288220434e-17      -1.036447445333e-18 
 2676       7.491900102942e-12       2.230989307015e-13      -5.737108277419e-13       0.000000000000e+00       9.145924215885e-17       2.389635006797e-17      -1.025601580811e-18 
 2677       7.483942574492e-12       2.212766328084e-13      -5.691093939663e-13       0.000000000000e+00       9.129179957005e-17       2.384001064974e-17      -1.013902614346e-18 
 2678       7.475725602844e-12       2.194729498046e-13      -5.644538027177e-13       0.000000000000e+00       9.112469491916e-17       2.378385187941e-17      -1.001279705098e-18 
 2679       7.467246492399e-12       2.176883826919e-13      -5.597457178590e-13       0.000000000000e+00       9.095792736924e-17       2.372786164942e-17      -9.876618048330e-19 
 2680       7.458502540755e-12       2.159234338649e-13      -5.549868084694e-13       0.000000000000e+00       9.079149607809e-17       2.367202781478e-17      -9.729776577290e-19 
 2681       7.449491038696e-12       2.141786071129e-13      -5.501787488490e-13       0.000000000000e+00       9.062540019828e-17       2.361633819309e-17      -9.571558001827e-19 
 2682       7.440209270191e-12       2.124544076204e-13      -5.453232185237e-13       0.000000000000e+00       9.045963887712e-17       2.356078056445e-17      -9.401245606184e-19 
 2683       7.430654512385e-12       2.107513419690e-13      -5.404219022504e-13       0.000000000000e+00       9.029421125666e-17       2.350534267148e-17      -9.218120592959e-19 
 2684       7.420824035594e-12       2.090699181383e-13      -5.354764900216e-13       0.000000000000e+00       9.012911647366e-17       2.345001221924e-17      -9.021462081179e-19 
 2685       7.410715103300e-12       2.074106455073e-13      -5.304886770707e-13       0.000000000000e+00       8.996435365963e-17       2.339477687524e-17      -8.810547104376e-19 
 2686       7.400324972145e-12       2.057740348556e-13      -5.254601638767e-13       0.000000000000e+00       8.979992194078e-17       2.333962426935e-17      -8.584650608670e-19 
 2687       7.389650891922e-12       2.041605983649e-13      -5.203926561690e-13       0.000000000000e+00       8.963582043804e-17       2.328454199381e-17      -8.343045450842e-19 
 2688       7.378690105572e-12       2.025708496198e-13      -5.152878649328e-13       0.000000000000e+00       8.947204826706e-17       2.322951760317e-17      -8.085002396415e-19 
 2689       7.367440619755e-12       2.010052319050e-13      -5.101475052059e-13       0.000000000000e+00       8.930860458305e-17       2.317453545280e-17      -7.810067887390e-19 
 2690       7.355903521153e-12       1.994639026661e-13      -5.049732924522e-13       0.000000000000e+00       8.914548871576e-17       2.311956719565e-17      -7.518899002085e-19 
 2691       7.344080672772e-12       1.979469478772e-13      -4.997669461788e-13       0.000000000000e+00       8.898270003524e-17       2.306458123363e-17      -7.212433038660e-19 
 2692       7.331973944511e-12       1.964544536391e-13      -4.945301911461e-13       0.000000000000e+00       8.882023790703e-17       2.300954587435e-17      -6.891610161107e-19 
 2693       7.319585213173e-12       1.949865061794e-13      -4.892647573733e-13       0.000000000000e+00       8.865810169215e-17       2.295442933098e-17      -6.557373401933e-19 
 2694       7.306916362472e-12       1.935431918522e-13      -4.839723801431e-13       0.000000000000e+00       8.849629074708e-17       2.289919972221e-17      -6.210668664846e-19 
 2695       7.293969283039e-12       1.921245971386e-13      -4.786548000066e-13       0.000000000000e+00       8.833480442379e-17       2.284382507209e-17      -5.852444727444e-19 
 2696       7.280745872427e-12       1.907308086467e-13      -4.733137627885e-13       0.000000000000e+00       8.817364206971e-17       2.278827331005e-17      -5.483653243896e-19 
 2697       7.267248035122e-12       1.893619131115e-13      -4.679510195915e-13       0.000000000000e+00       8.801280302773e-17       2.273251227069e-17      -5.105248747633e-19 
 2698       7.253477682544e-12       1.880179973949e-13      -4.625683268016e-13       0.000000000000e+00       8.785228663618e-17       2.267650969380e-17      -4.718188654028e-19 
 2699       7.239436733060e-12       1.866991484863e-13      -4.571674460931e-13       0.000000000000e+00       8.769209222887e-17       2.262023322420e-17      -4.323433263088e-19 
 2700       7.225127111988e-12       1.854054535021e-13      -4.517501444331e-13       0.000000000000e+00       8.753221913502e-17       2.256365041168e-17      -3.921945762134e-19 
 2701       7.210550751600e-12       1.841369996860e-13      -4.463181940867e-13       0.000000000000e+00       8.737266667931e-17       2.250672871091e-17      -3.514692228492e-19 
 2702       7.195709591137e-12       1.828938744091e-13      -4.408733726222e-13       0.000000000000e+00       8.721343418185e-17       2.244943548136e-17      -3.102641632174e-19 
 2703       7.180605576810e-12       1.816761651700e-13      -4.354174629153e-13       0.000000000000e+00       8.705452095818e-17       2.239173798719e-17      -2.686765838566e-19 
 2704       7.165240661806e-12       1.804839595948e-13      -4.299522531546e-13       0.000000000000e+00       8.689592631925e-17       2.233360339719e-17      -2.268039611117e-19 
 2705       7.149616806300e-12       1.793173454372e-13      -4.244795368464e-13       0.000000000000e+00       8.673764957145e-17       2.227499878468e-17      -1.847440614018e-19 
 2706       7.133735977457e-12       1.781764105786e-13      -4.190011128195e-13       0.000000000000e+00       8.657969001657e-17       2.221589112739e-17      -1.425949414892e-19 
 2707       7.117600149441e-12       1.770612430281e-13      -4.135187852301e-13       0.000000000000e+00       8.642204695181e-17       2.215624730745e-17      -1.004549487481e-19 
 2708       7.101211303421e-12       1.759719309227e-13      -4.080343635670e-13       0.000000000000e+00       8.626471966976e-17       2.209603411121e-17      -5.842272143282e-20 
 2709       7.084571427580e-12       1.749085625273e-13      -4.025496626560e-13       0.000000000000e+00       8.610770745844e-17       2.203521822923e-17      -1.659718894663e-20 
 2710       7.067682517119e-12       1.738712262348e-13      -3.970665026655e-13       0.000000000000e+00       8.595100960122e-17       2.197376625615e-17       2.492242788978e-20 
 2711       7.050546574263e-12       1.728600105661e-13      -3.915867091108e-13       0.000000000000e+00       8.579462537690e-17       2.191164469059e-17       6.603661656967e-20 
 2712       7.033165608272e-12       1.718750041702e-13      -3.861121128594e-13       0.000000000000e+00       8.563855405963e-17       2.184881993512e-17       1.066455726317e-19 
 2713       7.015541635445e-12       1.709162958245e-13      -3.806445501357e-13       0.000000000000e+00       8.548279491895e-17       2.178525829611e-17       1.466491993914e-19 
 2714       6.997676679128e-12       1.699839744345e-13      -3.751858625261e-13       0.000000000000e+00       8.532734721977e-17       2.172092598367e-17       1.859471076723e-19 
 2715       6.979572769717e-12       1.690781290342e-13      -3.697378969837e-13       0.000000000000e+00       8.517221022237e-17       2.165578911159e-17       2.244386155380e-19 
 2716       6.961231944672e-12       1.681988487861e-13      -3.643025058335e-13       0.000000000000e+00       8.501738318238e-17       2.158981369717e-17       2.620227480228e-19 
 2717       6.942656248518e-12       1.673462229809e-13      -3.588815467771e-13       0.000000000000e+00       8.486286535080e-17       2.152296566124e-17       2.985982368636e-19 
 2718       6.923847732852e-12       1.665203410383e-13      -3.534768828977e-13       0.000000000000e+00       8.470865597397e-17       2.145521082798e-17       3.340635202314e-19 
 2719       6.904808456353e-12       1.657212925063e-13      -3.480903826649e-13       0.000000000000e+00       8.455475429358e-17       2.138651492488e-17       3.683167424623e-19 
 2720       6.885540484788e-12       1.649491670621e-13      -3.427239199399e-13       0.000000000000e+00       8.440115954665e-17       2.131684358265e-17       4.012557537893e-19 
 2721       6.866045891015e-12       1.642040545112e-13      -3.373793739800e-13       0.000000000000e+00       8.424787096557e-17       2.124616233511e-17       4.327781100736e-19 
 2722       6.846326754997e-12       1.634860447885e-13      -3.320586294442e-13       0.000000000000e+00       8.409488777801e-17       2.117443661912e-17       4.627810725358e-19 
 2723       6.826385163801e-12       1.627952279575e-13      -3.267635763971e-13       0.000000000000e+00       8.394220920701e-17       2.110163177450e-17       4.911616074879e-19 
 2724       6.806223211610e-12       1.621316942110e-13      -3.214961103148e-13       0.000000000000e+00       8.378983447090e-17       2.102771304391e-17       5.178163860639e-19 
 2725       6.785842999727e-12       1.614955338707e-13      -3.162581320893e-13       0.000000000000e+00       8.363776278333e-17       2.095264557281e-17       5.426417839521e-19 
 2726       6.765246636586e-12       1.608868373878e-13      -3.110515480335e-13       0.000000000000e+00       8.348599335328e-17       2.087639440931e-17       5.655338811257e-19 
 2727       6.744436237752e-12       1.603056953425e-13      -3.058782698863e-13       0.000000000000e+00       8.333452538500e-17       2.079892450415e-17       5.863884615750e-19 
 2728       6.723414318519e-12       1.597521391156e-13      -3.007400588636e-13       0.000000000000e+00       8.318335811794e-17       2.072020729684e-17       6.051338101174e-19 
 2729       6.702184973972e-12       1.592259625530e-13      -2.956380568887e-13       0.000000000000e+00       8.303249094654e-17       2.064024051306e-17       6.218292957246e-19 
 2730       6.680752705271e-12       1.587268993438e-13      -2.905732528553e-13       0.000000000000e+00       8.288192330107e-17       2.055902847336e-17       6.365673168818e-19 
 2731       6.659122027654e-12       1.582546822616e-13      -2.855466383552e-13       0.000000000000e+00       8.273165460776e-17       2.047657551661e-17       6.494405528312e-19 
 2732       6.637297470453e-12       1.578090431634e-13      -2.805592076805e-13       0.000000000000e+00       8.258168428884e-17       2.039288599994e-17       6.605419638324e-19 
 2733       6.615283577102e-12       1.573897129885e-13      -2.756119578261e-13       0.000000000000e+00       8.243201176249e-17       2.030796429882e-17       6.699647914224e-19 
 2734       6.593084905154e-12       1.569964217583e-13      -2.707058884920e-13       0.000000000000e+00       8.228263644290e-17       2.022181480705e-17       6.778025586754e-19 
 2735       6.570706026294e-12       1.566288985747e-13      -2.658420020858e-13       0.000000000000e+00       8.213355774020e-17       2.013444193681e-17       6.841490704633e-19 
 2736       6.548151526351e-12       1.562868716198e-13      -2.610213037251e-13       0.000000000000e+00       8.198477506048e-17       2.004585011862e-17       6.890984137156e-19 
 2737       6.525426005311e-12       1.559700681546e-13      -2.562448012400e-13       0.000000000000e+00       8.183628780582e-17       1.995604380141e-17       6.927449576794e-19 
 2738       6.502534077331e-12       1.556782145183e-13      -2.515135051753e-13       0.000000000000e+00       8.168809537423e-17       1.986502745251e-17       6.951833541794e-19 
 2739       6.479480370752e-12       1.554110361274e-13      -2.468284287929e-13       0.000000000000e+00       8.154019715966e-17       1.977280555770e-17       6.965085378783e-19 
 2740       6.456269528110e-12       1.551682574748e-13      -2.421905880744e-13       0.000000000000e+00       8.139259255203e-17       1.967938262118e-17       6.968157265364e-19 
 2741       6.432906206154e-12       1.549496021290e-13      -2.376010017234e-13       0.000000000000e+00       8.124528093719e-17       1.958476316565e-17       6.962004212723e-19 
 2742       6.409395075854e-12       1.547547927332e-13      -2.330606911679e-13       0.000000000000e+00       8.109826169692e-17       1.948895173226e-17       6.947584068222e-19 
 2743       6.385740822416e-12       1.545835510043e-13      -2.285706805629e-13       0.000000000000e+00       8.095153420893e-17       1.939195288069e-17       6.925857518007e-19 
 2744       6.361948145299e-12       1.544355977320e-13      -2.241319967922e-13       0.000000000000e+00       8.080509784688e-17       1.929377118912e-17       6.897788089604e-19 
 2745       6.338021758219e-12       1.543106527782e-13      -2.197456694716e-13       0.000000000000e+00       8.065895198031e-17       1.919441125428e-17       6.864342154521e-19 
 2746       6.313966389172e-12       1.542084350759e-13      -2.154127309509e-13       0.000000000000e+00       8.051309597473e-17       1.909387769146e-17       6.826488930850e-19 
 2747       6.289786780442e-12       1.541286626282e-13      -2.111342163161e-13       0.000000000000e+00       8.036752919152e-17       1.899217513452e-17       6.785200485865e-19 
 2748       6.265487688614e-12       1.540710525079e-13      -2.069111633923e-13       0.000000000000e+00       8.022225098799e-17       1.888930823592e-17       6.741451738627e-19 
 2749       6.241073884588e-12       1.540353208559e-13      -2.027446127456e-13       0.000000000000e+00       8.007726071734e-17       1.878528166674e-17       6.696220462580e-19 
 2750       6.216550153594e-12       1.540211828810e-13      -1.986356076861e-13       0.000000000000e+00       7.993255772869e-17       1.868010011666e-17       6.650487288154e-19 
 2751       6.191921295202e-12       1.540283528587e-13      -1.945851942696e-13       0.000000000000e+00       7.978814136704e-17       1.857376829406e-17       6.605235705365e-19 
 2752       6.167192123336e-12       1.540565441304e-13      -1.905944213005e-13       0.000000000000e+00       7.964401097328e-17       1.846629092594e-17       6.561452066419e-19 
 2753       6.142367466290e-12       1.541054691022e-13      -1.866643403342e-13       0.000000000000e+00       7.950016588419e-17       1.835767275802e-17       6.520125588307e-19 
 2754       6.117452166737e-12       1.541748392446e-13      -1.827960056791e-13       0.000000000000e+00       7.935660543244e-17       1.824791855471e-17       6.482248355410e-19 
 2755       6.092451081744e-12       1.542643650913e-13      -1.789904743995e-13       0.000000000000e+00       7.921332894656e-17       1.813703309914e-17       6.448815322099e-19 
 2756       6.067369082785e-12       1.543737562381e-13      -1.752488063177e-13       0.000000000000e+00       7.907033575095e-17       1.802502119320e-17       6.420824315332e-19 
 2757       6.042211055756e-12       1.545027213425e-13      -1.715720640165e-13       0.000000000000e+00       7.892762516591e-17       1.791188765751e-17       6.399276037262e-19 
 2758       6.016981900985e-12       1.546509681226e-13      -1.679613128416e-13       0.000000000000e+00       7.878519650756e-17       1.779763733150e-17       6.385174067832e-19 
 2759       5.991686533247e-12       1.548182033559e-13      -1.644176209039e-13       0.000000000000e+00       7.864304908791e-17       1.768227507338e-17       6.379524867375e-19 
 2760       5.966329881775e-12       1.550041328791e-13      -1.609420590821e-13       0.000000000000e+00       7.850118221482e-17       1.756580576019e-17       6.383337779221e-19 
 2761       5.940916890277e-12       1.552084615865e-13      -1.575357010251e-13       0.000000000000e+00       7.835959519198e-17       1.744823428777e-17       6.397625032290e-19 
 2762       5.915452516946e-12       1.554308934297e-13      -1.541996231540e-13       0.000000000000e+00       7.821828731895e-17       1.732956557085e-17       6.423401743699e-19 
 2763       5.889941734475e-12       1.556711314165e-13      -1.509349046652e-13       0.000000000000e+00       7.807725789111e-17       1.720980454302e-17       6.461685921360e-19 
 2764       5.864389530068e-12       1.559288776097e-13      -1.477426275321e-13       0.000000000000e+00       7.793650619969e-17       1.708895615674e-17       6.513498466578e-19 
 2765       5.838800905455e-12       1.562038331268e-13      -1.446238765081e-13       0.000000000000e+00       7.779603153175e-17       1.696702538340e-17       6.579863176658e-19 
 2766       5.813180876905e-12       1.564956981388e-13      -1.415797391284e-13       0.000000000000e+00       7.765583317016e-17       1.684401721330e-17       6.661806747502e-19 
 2767       5.787534351345e-12       1.568041533846e-13      -1.386111055734e-13       0.000000000000e+00       7.751591042863e-17       1.671994719484e-17       6.760059055516e-19 
 2768       5.761865753985e-12       1.571288046097e-13      -1.357180670945e-13       0.000000000000e+00       7.737626275688e-17       1.659487311281e-17       6.874152265033e-19 
 2769       5.736179398751e-12       1.574692378313e-13      -1.329005144087e-13       0.000000000000e+00       7.723688963600e-17       1.646886347782e-17       7.003316957912e-19 
 2770       5.710479612006e-12       1.578250377962e-13      -1.301583375488e-13       0.000000000000e+00       7.709779054348e-17       1.634198700251e-17       7.146781419091e-19 
 2771       5.684770732564e-12       1.581957879785e-13      -1.274914258619e-13       0.000000000000e+00       7.695896495323e-17       1.621431260176e-17       7.303771634490e-19 
